Date: 7/5/2024

From File
Mono Energy
C:\Beamline Controls\BCS Setup Data\Scan Files\Zakaria Long Pickle RIXS\CoL23-fine.txt
: 290.00000000
: 320.00000000
: 0.05000000
Delay After Move (s): 0.00000000
Count Time (s): 3.00000000
Scan Number: Sum of 3 scans
Bi-directional: No
Stay at End: 0
Description Length: 0

Time (s)	Mono Energy	Undulator Gap	Mono Energy	Mono Energy Goal	Beam Current	Storage Ring Energy	Gate	Counter 0	Counter 1	Counter 2	Counter 3	Counter 4	Counter 5	Counter 6	User Ring Energy	M1 AI Correlation Size	M1 AI Correlation Waveform	LabVIEW Memory
1277.09200000	774.98501256	0.00000000	0.00000000	0.00000000	498.18472544	1.89278102	0.00000000	93562.00000000	792.00000000	29982.00000000	2294.00000000	0.00000000	0.00000000	0.00000000	1.93905877	0.00000000	0.00000000	0.00000000
1277.09200000	775.50606725	0.00000000	0.00000000	0.00000000	498.07848612	1.89278102	0.00000000	94437.00000000	803.00000000	30896.00000000	2317.00000000	0.00000000	0.00000000	0.00000000	1.93905877	0.00000000	0.00000000	0.00000000
1277.09200000	776.03682506	0.00000000	0.00000000	0.00000000	498.28587850	1.89278102	0.00000000	94706.00000000	812.00000000	34892.00000000	2337.00000000	0.00000000	0.00000000	0.00000000	1.93905877	0.00000000	0.00000000	0.00000000
1277.09200000	776.50070791	0.00000000	0.00000000	0.00000000	498.16908518	1.89278102	0.00000000	94086.00000000	806.00000000	31974.00000000	2307.00000000	0.00000000	0.00000000	0.00000000	1.93905877	0.00000000	0.00000000	0.00000000
1277.09200000	777.00124181	0.00000000	0.00000000	0.00000000	498.09075673	1.89278102	0.00000000	94329.00000000	816.00000000	31675.00000000	2317.00000000	0.00000000	0.00000000	0.00000000	1.93905877	0.00000000	0.00000000	0.00000000
1277.09200000	777.51145766	0.00000000	0.00000000	0.00000000	498.26938282	1.89278102	0.00000000	186204.00000000	1613.00000000	62912.00000000	4522.00000000	0.00000000	0.00000000	0.00000000	1.93905877	0.00000000	0.00000000	0.00000000
1277.09200000	777.70578666	0.00000000	0.00000000	0.00000000	498.07660190	1.89278102	0.00000000	184867.00000000	1624.00000000	63092.00000000	4498.00000000	0.00000000	0.00000000	0.00000000	1.93905877	0.00000000	0.00000000	0.00000000
1277.09200000	777.90925827	0.00000000	0.00000000	0.00000000	498.11100353	1.89278102	0.00000000	187061.00000000	1664.00000000	66241.00000000	4580.00000000	0.00000000	0.00000000	0.00000000	1.93905877	0.00000000	0.00000000	0.00000000
1277.09200000	778.10831127	0.00000000	0.00000000	0.00000000	498.00384521	1.89278102	0.00000000	185770.00000000	1706.00000000	65745.00000000	4556.00000000	0.00000000	0.00000000	0.00000000	1.93905877	0.00000000	0.00000000	0.00000000
1277.09200000	778.30293879	0.00000000	0.00000000	0.00000000	497.83544367	1.89278102	0.00000000	186328.00000000	1792.00000000	68676.00000000	4554.00000000	0.00000000	0.00000000	0.00000000	1.93905877	0.00000000	0.00000000	0.00000000
1277.09200000	778.50219336	0.00000000	0.00000000	0.00000000	497.93712269	1.89278102	0.00000000	186767.00000000	1859.00000000	70342.00000000	4585.00000000	0.00000000	0.00000000	0.00000000	1.93905877	0.00000000	0.00000000	0.00000000
1277.09200000	778.69701801	0.00000000	0.00000000	0.00000000	497.79812900	1.89278102	0.00000000	187743.00000000	1839.00000000	72374.00000000	4617.00000000	0.00000000	0.00000000	0.00000000	1.93905877	0.00000000	0.00000000	0.00000000
1277.09200000	778.90554308	0.00000000	0.00000000	0.00000000	497.68171137	1.89278102	0.00000000	186727.00000000	1804.00000000	72204.00000000	4579.00000000	0.00000000	0.00000000	0.00000000	1.93905877	0.00000000	0.00000000	0.00000000
1277.09200000	779.10056971	0.00000000	0.00000000	0.00000000	497.55790710	1.89278102	0.00000000	187428.00000000	1874.00000000	75850.00000000	4620.00000000	0.00000000	0.00000000	0.00000000	1.93905877	0.00000000	0.00000000	0.00000000
1277.09200000	779.30931101	0.00000000	0.00000000	0.00000000	497.40393205	1.89278102	0.00000000	187324.00000000	1938.00000000	79322.00000000	4618.00000000	0.00000000	0.00000000	0.00000000	1.93905877	0.00000000	0.00000000	0.00000000
1277.09200000	779.50908130	0.00000000	0.00000000	0.00000000	497.26122769	1.89278102	0.00000000	184238.00000000	1921.00000000	79537.00000000	4499.00000000	0.00000000	0.00000000	0.00000000	1.93905877	0.00000000	0.00000000	0.00000000
1277.09200000	779.70895404	0.00000000	0.00000000	0.00000000	497.52083518	1.89278102	0.00000000	187392.00000000	1989.00000000	84747.00000000	4586.00000000	0.00000000	0.00000000	0.00000000	1.93905877	0.00000000	0.00000000	0.00000000
1277.09200000	779.90438329	0.00000000	0.00000000	0.00000000	497.36549709	1.89278102	0.00000000	185253.00000000	1949.00000000	84636.00000000	4519.00000000	0.00000000	0.00000000	0.00000000	1.93905877	0.00000000	0.00000000	0.00000000
1277.09200000	780.10445884	0.00000000	0.00000000	0.00000000	497.25283536	1.89278102	0.00000000	186049.00000000	1945.00000000	85652.00000000	4582.00000000	0.00000000	0.00000000	0.00000000	1.93905877	0.00000000	0.00000000	0.00000000
